Observer ,Year,Month,Sunday,Site,Family,Genus,Species,Fork length,Coeff a,Coeff b,Weight (g)
Kamal,2012,April,3,Taravao market,Labridae,Cheilinus,trilobatus,26.66262,,,
Kamal,2012,April,3,Taravao market,Labridae,Cheilinus,trilobatus,23.75651,,,
Kamal,2012,April,3,Taravao market,Labridae,Cheilinus,trilobatus,24.66981,,,
Kamal,2012,April,3,Taravao market,Labridae,Cheilinus,trilobatus,25.36234,,,
Kamal,2012,April,3,Taravao market,Labridae,Cheilinus,trilobatus,24.24204,,,
Kamal,2012,April,3,Taravao market,Labridae,Cheilinus,trilobatus,22.39329,,,
Kamal,2012,April,3,Taravao market,Labridae,Thalassoma,trilobatum,25.39535,,,
Kamal,2012,April,3,Taravao market,Labridae,Coris,gaimard,25.15291,,,
Kamal,2012,April,3,Taravao market,Labridae,Coris,gaimard,33.01406,,,
Kamal,2012,April,3,Taravao market,Labridae,Halichoeres,hortulanus,20.707,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Monotaxis,grandoculis,23.84425,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Monotaxis,grandoculis,37.42069,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Monotaxis,grandoculis,33.83142,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Monotaxis,grandoculis,24.32958,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,22.49768,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,18.59656,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,22.50642,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,21.03446,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,20.80377,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,19.70969,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,18.73414,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,19.36114,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,17.82865,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,19.48532,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,19.77165,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,18.75209,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Gnathodentex,aureolineatus,19.53137,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Lethrinus,olivaceus,47.55753,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Lethrinus,olivaceus,55.81043,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Lethrinus,olivaceus,33.76264,,,
Kamal,2012,April,3,Taravao market,Lethrinidae,Lethrinus,olivaceus,41.48204,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.88716,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.97531,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.46689,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.09322,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,25.474,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,26.83906,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,26.32173,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,28.02632,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,27.04431,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.83691,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.34125,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,23.65616,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.58996,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.09323,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,22.58443,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,25.11643,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,23.01799,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.64957,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,23.52489,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.34412,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,25.20404,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,22.36818,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,21.32395,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,23.99039,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.1742,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,22.41485,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,25.83252,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,22.67287,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.01879,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,26.55783,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,26.00185,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,25.46064,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,23.332,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,22.60672,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,26.92609,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,25.47428,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.17433,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,25.1223,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.58415,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.09773,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,26.3153,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,26.94535,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,19.55884,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,17.85036,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,19.11955,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,22.30392,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,21.8277,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,20.65065,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,20.22472,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,20.14737,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,22.5008,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,22.82433,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,23.00561,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,25.31417,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,24.21255,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,22.7986,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,23.74957,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,25.42259,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,fulvus,21.58745,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,25.2543,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,30.93749,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,33.37753,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,36.56424,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,33.04925,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,35.5899,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,31.84472,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,23.17459,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,27.3928,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,26.62081,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,28.11334,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,28.6156,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,28.3352,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,28.39636,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,34.44811,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,20.80833,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,20.45027,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,26.65917,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,gibbus,24.22817,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,22.08853,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,22.9476,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,24.0652,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,22.76712,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,22.44866,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,22.06398,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.09385,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.80245,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,19.8089,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.31429,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.80834,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,21.09253,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.42127,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,19.8089,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.09017,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.45229,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,21.01433,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.67143,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.40634,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.07422,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.32049,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,21.89042,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,21.56891,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,21.34872,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,21.30564,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Lutjanus,kasmira,20.09927,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Aphareus,furca,27.75926,,,
Kamal,2012,April,3,Taravao market,Lutjanidae,Aphareus,furca,26.06233,,,
Kamal,2012,April,3,Taravao market,Mugilidae,Crenimugil,crenilabis,25.05764,,,
Kamal,2012,April,3,Taravao market,Mugilidae,Crenimugil,crenilabis,24.29157,,,
Kamal,2012,April,3,Taravao market,Mugilidae,Crenimugil,crenilabis,28.21416,,,
Kamal,2012,April,3,Taravao market,Mugilidae,Crenimugil,crenilabis,30.03994,,,
Kamal,2012,April,3,Taravao market,Mugilidae,Crenimugil,crenilabis,27.32698,,,
Kamal,2012,April,3,Taravao market,Mugilidae,Crenimugil,crenilabis,29.58049,,,
Kamal,2012,April,3,Taravao market,Mugilidae,Crenimugil,crenilabis,28.2977,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,21.67554,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.17216,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,23.69946,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,24.04488,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.18593,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,19.15874,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,19.66055,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,26.79773,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,19.38508,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,27.70773,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,24.61759,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,23.47166,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,24.37099,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,25.31089,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,20.13122,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.24324,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.08939,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,23.78756,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,20.5722,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.72367,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.91827,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.53611,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.24905,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.46358,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,25.18581,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,20.77683,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,21.38873,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,21.08271,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,22.24282,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,multifasciatus,23.42373,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,barberinus,26.99892,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,barberinus,31.15298,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,barberinus,31.12355,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,barberinus,30.54694,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,barberinus,35.7678,,,
Kamal,2012,April,3,Taravao market,Mullidae,Parupeneus,barberinus,35.91352,,,
Kamal,2012,April,3,Taravao market,Mullidae,Mulloidichthys,vanicolensis,23.67891,,,
Kamal,2012,April,3,Taravao market,Mullidae,Mulloidichthys,vanicolensis,23.85129,,,
Kamal,2012,April,3,Taravao market,Mullidae,Mulloidichthys,vanicolensis,20.78945,,,
Kamal,2012,April,3,Taravao market,Mullidae,Mulloidichthys,vanicolensis,21.86258,,,
Kamal,2012,April,3,Taravao market,Priacanthidae,Heteropriacanthus,cruentatus,21.22355,,,
Kamal,2012,April,3,Taravao market,Priacanthidae,Heteropriacanthus,cruentatus,22.54444,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.00037,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.46881,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.2483,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.11268,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.26904,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.00635,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.09731,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.00503,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.15562,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.93451,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,25.66842,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,24.84528,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,22.73265,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.27909,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.32939,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.16327,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.13837,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.69713,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.37447,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.57696,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.54372,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,18.17822,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,18.81518,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,23.67708,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,25.54074,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,25.11927,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,22.33405,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,22.72646,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,22.3829,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.84656,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.18109,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.51134,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.71643,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.06729,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.99973,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.03522,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.34238,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.64956,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.15356,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.81985,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.87314,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.16195,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.11849,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.51133,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.59522,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.10459,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.2464,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.35181,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.81238,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.04479,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.65886,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.90719,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.83748,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.86011,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.69205,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.99206,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.73745,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,22.43656,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,22.73364,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.00886,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.08879,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.20794,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.56623,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.23265,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.40471,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.74476,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.04941,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,26.53445,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,24.05774,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,27.74207,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,26.8515,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,26.3489,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,25.00621,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,25.84743,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,26.84696,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,28.70755,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,27.29361,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.57475,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,23.56038,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,23.24968,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,23.40504,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.39991,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,22.42573,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.627,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,23.26996,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,22.21519,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,22.36345,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.93117,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.47075,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.28889,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.45223,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.06125,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.07502,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.81785,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.30497,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.46024,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.38058,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,21.37379,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.83919,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.29842,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.24547,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.19398,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.06761,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.99275,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.55456,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,18.91484,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.59497,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.97328,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.66243,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.33175,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,19.97812,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.52395,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.808,,,
Kamal,2012,April,3,Taravao market,Scaridae,Chlorurus,spilurus,20.48681,,,
Kamal,2012,April,3,Taravao market,Scaridae,Scarus,psittacus,26.28519,,,
Kamal,2012,April,3,Taravao market,Scaridae,Scarus,psittacus,25.91564,,,
Kamal,2012,April,3,Taravao market,Scaridae,Scarus,psittacus,24.96919,,,
Kamal,2012,April,3,Taravao market,Scaridae,Scarus,psittacus,25.29332,,,
Kamal,2012,April,3,Taravao market,Scaridae,Scarus,psittacus,27.0993,,,
Kamal,2012,April,3,Taravao market,Scaridae,Scarus,psittacus,26.23372,,,
Kamal,2012,April,3,Taravao market,Scaridae,Scarus,psittacus,24.47205,,,
Kamal,2012,April,3,Taravao market,Scaridae,Scarus,psittacus,23.95247,,,
